customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount
5636.740347,24516,71,11,23,0,8,300.607591
2738.001957,0,74,27,91,0,1,263.365432
4644.700497,0,64,23,71,0,6,307.2
4746.686506,15169,63,34,15,0,3,302.4
2387.60606,27592,62,6,29,0,1,297.6
2504.907557,88264,62,8,34,0,1,297.6
4591.625938,83297,113,6,28,0,1,542.4
9112.266649,0,90,21,21,0,2,432.0
4165.166581,55897,104,33,5,0,1,499.2
2659.980563,21297,71,26,56,0,1,45.507952
2894.243869,0,85,3,53,0,1,408.0
3500.454354,89398,86,5,57,0,1,82.409922
10221.80504,0,134,23,16,0,4,643.2
2578.270957,34946,65,30,63,0,1,420.35698
6242.595729,75680,78,27,6,0,6,136.787725
5220.280968,0,69,23,13,0,7,331.2
9075.768214,37722,116,8,23,0,8,158.077504
4525.365839,10269,65,12,5,0,3,170.798204
15467.78904,77517,129,19,20,0,2,98.921782
5838.89915,81082,73,5,85,0,4,281.295903
10656.88195,72540,88,7,3,0,2,631.743039
2289.618736,0,65,8,58,0,1,468.0
5439.804227,61546,68,4,27,0,3,29.209521
2555.051532,0,72,14,24,0,1,518.4
3307.99904,79797,84,27,46,0,1,31.755601
5041.29961,36234,63,0,44,0,5,113.534474
4931.221348,0,68,6,93,0,8,480.159011
7776.835189,63568,65,19,5,0,2,390.792553
4876.469668,0,66,15,56,0,3,316.8
9034.305834,18846,115,16,84,0,3,552.0
6618.016423,20068,86,8,28,0,3,411.011162
4670.047979,0,125,21,34,0,1,600.0
10169.36981,0,135,32,61,0,8,648.0
8323.073985,97245,70,29,29,0,2,4.110585
8044.872393,71391,67,29,39,0,2,284.000172
5325.724541,0,73,17,44,0,7,496.474767
6947.524013,0,100,5,54,0,7,925.137143
5847.415237,23496,77,17,88,0,8,13.164097
2584.203924,22562,65,4,81,0,1,312.0
4724.786102,23986,119,31,3,0,1,463.335061
2790.227993,22974,71,0,8,0,1,180.667969
12622.83268,61844,106,19,74,0,2,508.8
5595.389905,74454,71,25,29,0,3,340.8
2665.447079,52266,68,14,98,0,1,141.922839
7098.91414,0,70,18,99,0,2,349.783046
3971.345097,23599,103,20,46,0,1,494.4
8338.995787,70534,104,31,71,0,3,54.065538
5448.555219,85296,68,15,47,0,6,342.515136
10808.06597,31063,92,20,19,0,2,441.6
3208.225911,52367,81,25,64,0,1,275.989978
5480.104065,58651,71,6,95,0,3,472.599683
7462.926263,70263,93,30,66,0,5,7.345946
7236.132483,0,63,11,73,0,2,383.363758
6232.687923,28334,83,3,44,0,7,537.765151
5012.083744,48328,63,22,12,0,7,108.138715
3371.858433,86689,85,3,72,0,1,408.0
5156.072651,0,73,5,72,0,7,807.947292
3667.37497,62375,92,34,34,0,1,618.630955
7835.683513,0,71,7,24,0,2,404.272806
14567.26841,0,148,8,18,0,2,710.4
10171.33903,70200,65,25,10,0,2,312.0
4135.775206,0,112,16,62,0,1,707.977614
5511.491102,79027,70,13,37,0,5,336.0
2429.280527,26736,63,6,64,0,1,367.92773
5414.61734,26893,68,1,31,0,5,68.226001
14476.12489,27572,124,11,57,0,2,595.2
4525.276524,32802,114,31,8,0,1,547.2
6701.770088,18400,89,26,52,0,8,640.8
14134.3474,90844,118,10,98,0,2,232.674417
2838.067784,0,80,30,8,0,1,336.50961
3848.483648,42589,98,8,73,0,1,470.4
2529.077508,89129,64,24,93,0,1,328.870868
2504.444752,0,69,23,15,0,1,496.8
8649.700578,94389,107,16,76,0,8,85.063708
2517.533581,0,69,2,71,0,1,42.096415
5326.677654,76717,66,26,10,0,6,300.528579
2600.272131,51978,66,18,81,0,1,144.782152
8534.792754,47325,107,0,92,0,6,64.598216
8828.834957,86721,111,33,10,0,3,532.8
8861.149536,90125,110,1,72,0,3,128.645946
2530.705137,89451,63,11,2,0,1,61.769564
5251.983996,59537,66,23,5,0,7,316.8
14014.72129,54193,117,2,83,0,2,720.752945
9438.915619,86946,118,13,14,0,7,340.656963
10506.77172,0,92,15,36,0,2,546.524896
4213.918619,12160,109,5,34,0,1,489.411833
4773.686425,33701,63,16,67,0,5,171.325856
4547.892543,33531,116,11,15,0,1,801.577478
3239.124699,16061,88,26,23,0,1,633.6
4626.801093,79487,114,20,87,0,1,547.2
3808.122147,94903,94,3,38,0,1,451.2
7614.137981,27293,96,20,55,0,6,469.030907
2298.379166,0,63,19,9,0,1,302.4
2806.696138,37009,71,1,45,0,1,145.673348
5206.118179,52629,65,30,22,0,6,136.684141
8007.349108,65473,67,4,14,0,2,277.685667
2321.88367,0,65,13,7,0,1,468.0
2463.236825,99144,61,29,51,0,1,292.8
5498.940679,22520,73,17,64,0,3,350.4
5243.828046,36615,65,14,7,0,5,264.563772
4886.544296,76374,61,21,28,0,7,292.8
4169.356909,35457,105,0,93,0,1,641.230581
8287.679305,81367,103,2,32,0,4,415.768941
9886.656416,44817,83,23,89,0,2,527.421579
2712.915597,58508,69,32,11,0,1,57.614392
10477.67631,45259,138,1,27,0,4,272.217171
3436.134281,30817,88,25,43,0,1,91.834668
2596.1852,0,72,3,65,0,1,345.6
12731.95161,40870,105,3,56,0,2,504.0
7597.910661,49937,64,1,45,0,2,302.586407
4015.214476,0,109,35,75,0,1,523.2
8160.689782,0,109,15,61,0,7,523.2
12298.6863,17101,113,1,88,0,2,542.4
8714.922135,0,118,14,64,0,4,566.4
4853.534204,0,65,24,53,0,3,468.0
2311.382109,24641,61,16,57,0,1,294.92773
4327.098922,69040,108,4,88,0,1,518.4
12298.6863,17101,113,1,88,0,2,542.4
8323.533338,59886,104,30,1,0,4,71.729298
7761.267839,43137,96,8,41,0,8,460.8
4517.908834,25261,118,31,9,0,1,566.4
4130.628776,28321,111,34,32,0,1,537.391704
5227.766419,0,72,20,12,0,6,518.4
6187.345744,0,88,17,25,0,6,633.6
13372.32772,0,74,18,58,0,2,811.086484
4721.659016,0,67,20,38,0,8,482.4
3873.647046,28142,105,18,50,0,1,701.708239
13681.71178,55588,114,15,40,0,2,547.2
5717.221919,52391,71,9,32,0,3,409.763267
9486.596417,42240,79,25,10,0,2,46.386546
3839.143697,70146,96,28,65,0,1,157.440069
11211.59027,41121,94,20,56,0,2,451.2
2816.567395,41228,71,19,13,0,1,340.8
6948.325858,40598,91,35,98,0,5,302.791402
3444.967503,0,91,28,59,0,1,596.050118
2859.40857,51790,71,12,43,0,1,340.8
2692.057629,92593,68,4,53,0,1,8.44322
11431.73089,28657,100,4,55,0,2,588.742251
9805.829614,47197,81,19,91,0,2,76.112618
6803.615629,0,94,25,20,0,6,451.2
7107.655397,0,61,2,15,0,2,541.561209
2411.256575,54483,61,6,57,0,1,292.8
2416.542359,18944,63,20,64,0,1,125.274351
4692.165155,0,64,20,13,0,4,137.169296
3600.934326,25147,101,7,54,0,1,694.598288
2665.222511,14315,71,33,16,0,1,511.2
7666.520438,87864,94,19,42,0,8,421.456547
4550.856045,17913,116,0,39,0,1,556.8
11763.93565,28806,99,35,75,0,2,475.2
3974.13815,0,117,9,78,0,1,561.6
4105.580991,39492,105,20,81,0,1,756.0
2308.472055,0,68,9,34,0,1,489.6
5508.315536,96021,68,5,30,0,5,315.004602
2398.333185,0,65,26,97,0,1,422.947888
3728.83013,0,105,13,22,0,1,756.0
3703.930261,21975,95,28,63,0,1,456.0
9372.843639,0,126,19,17,0,4,604.8
4991.584471,56649,125,12,8,0,1,780.090361
2759.978287,92296,69,4,65,0,1,331.2
5235.573528,71794,131,19,48,0,1,457.471225
2633.011837,21861,69,3,11,0,1,348.278032
8084.846371,60662,68,10,38,0,2,326.4
2685.177658,20608,73,10,24,0,1,350.4
12208.12004,21331,103,18,84,0,2,419.062661
2491.317024,36631,62,30,77,0,1,67.530904
6314.596813,0,87,15,46,0,6,417.6
5161.789881,0,70,6,24,0,6,469.491537
3982.266087,0,113,14,77,0,1,542.4
8276.44416,0,82,29,92,0,2,590.4
5878.199296,22061,74,25,25,0,8,355.2
2666.05454,86321,66,7,25,0,1,316.8
4777.121596,0,62,15,80,0,3,297.6
2518.112127,86617,63,9,10,0,1,188.325603
3964.81296,88410,99,30,31,0,1,475.2
7200.664877,0,66,16,77,0,2,316.8
5389.499465,66429,136,35,93,0,1,57.712985
3241.314176,66889,80,6,16,0,1,294.319428
7076.653181,0,68,8,9,0,2,489.6
3700.385003,17557,96,6,5,0,1,666.724937
4838.877084,0,66,2,45,0,5,700.331425
7869.432384,40036,65,2,85,0,2,48.828732
2586.807171,0,71,23,84,0,1,191.640085
9386.753031,42090,119,0,61,0,3,203.352239
6308.922374,21368,79,7,2,0,6,4.61262
15428.01044,33879,98,16,82,0,2,470.4
5630.793,72874,70,26,31,0,6,336.0
8087.219475,0,110,9,23,0,6,550.825934
5217.513287,39854,66,6,4,0,7,261.930545
5597.12496,37995,139,16,50,0,1,667.2
8920.463999,40867,112,21,98,0,7,537.6
5995.411008,28804,78,6,84,0,3,76.025368
8972.140307,89689,74,14,4,0,2,136.829537
9352.478998,75436,78,10,20,0,2,9.747443
7507.455372,60920,64,10,61,0,2,231.201886
8029.393076,96869,101,25,97,0,3,628.498605
2831.587689,17752,77,26,87,0,1,369.6
6503.397049,22081,84,1,9,0,6,451.670309
3331.445625,73695,84,28,84,0,1,403.2
4620.390087,0,130,11,0,0,1,936.0
2471.528431,95697,61,16,55,0,1,114.273025
4904.894731,12902,139,3,51,0,1,667.2
7955.774758,0,74,17,27,0,2,355.2
6941.900812,0,96,21,18,0,3,460.8
8382.478392,25998,71,16,38,0,2,791.878042
3536.431774,28248,90,25,89,0,1,634.385937
3244.816567,68103,82,28,91,0,1,277.795988
7611.212764,0,103,33,54,0,3,741.6
4505.398267,81079,111,11,5,0,1,134.222332
2445.844833,22732,62,31,35,0,1,15.616535
3546.400212,0,103,11,92,0,1,621.959357
4277.27009,77265,107,23,9,0,1,513.6
4784.773547,0,72,20,41,0,7,779.629297
11760.87637,36431,99,27,59,0,2,513.252488
3933.813993,25927,103,6,20,0,1,674.973614
5700.761833,26811,72,22,82,0,3,465.763576
3498.634784,41711,90,3,89,0,1,351.286604
6361.954003,0,87,17,33,0,3,417.6
6503.397049,22081,84,1,9,0,6,451.670309
5785.223477,31320,72,30,95,0,5,293.86579
6732.970948,0,62,10,31,0,2,446.4
4002.857594,0,114,3,93,0,1,820.8
8620.997439,44988,108,30,57,0,3,518.4
10388.986,33432,90,28,43,0,2,161.423101
5176.579135,23636,65,19,10,0,3,81.452537
5389.499465,66429,136,35,93,0,1,57.712985
4067.004737,28466,102,33,91,0,1,371.802628
14010.52742,36523,71,28,67,0,2,101.353875
12350.05824,54710,103,13,46,0,2,294.058449
4330.38602,60475,107,9,18,0,1,513.6
10487.74332,30658,89,6,67,0,2,441.757585
3567.503755,0,102,28,11,0,1,660.430456
5581.761298,62739,70,29,80,0,3,239.328571
3515.831889,15144,90,2,71,0,1,372.652536
12036.62051,44428,104,17,61,0,2,499.2
8509.850887,26057,74,3,63,0,2,523.888845
5866.424273,26608,73,12,14,0,6,234.234301
5389.499465,66429,136,35,93,0,1,57.712985
14866.45116,24279,126,16,97,0,2,604.8
8324.23271,0,121,11,92,0,5,871.2
9238.305998,0,128,30,26,0,5,921.6
6236.018595,57760,78,9,67,0,3,223.950089
2582.862313,50148,65,0,45,0,1,323.485239
2938.07856,0,82,12,67,0,1,590.4
6883.686618,84869,85,5,65,0,4,408.0
2215.912948,0,66,21,67,0,1,316.8
4297.018104,86860,107,13,29,0,1,513.6
2761.691693,0,77,35,38,0,1,554.4
5285.918307,0,73,1,44,0,4,392.951076
5913.199024,0,91,13,89,0,4,436.8
2593.398672,0,69,29,35,0,1,331.2
12692.67092,40117,108,6,55,0,2,750.082794
4754.449647,0,136,5,46,0,1,652.8
2413.93064,12495,65,32,62,0,1,312.0
5527.988928,0,72,4,72,0,7,345.6
11820.1098,86801,98,5,20,0,2,371.108203
4964.63152,52679,62,21,3,0,4,117.998498
9122.92563,90804,113,29,67,0,5,434.09776
3460.66504,14262,90,27,9,0,1,290.432527
2872.980808,36844,73,10,11,0,1,283.966321
3482.687007,65162,86,11,59,0,1,134.430084
3991.727249,54964,99,13,53,0,1,525.515271
5510.107444,61401,69,8,77,0,3,144.439335
3600.934326,25147,101,7,54,0,1,694.598288
5419.45812,73536,67,29,27,0,6,172.518524
5810.630529,24860,73,2,35,0,8,350.4
3942.725768,65404,99,16,79,0,1,300.703109
3126.271893,34510,81,0,54,0,1,388.8
3530.007745,0,108,7,55,0,1,777.6
4772.943848,20993,133,35,90,0,1,638.4
10373.88882,62587,86,30,47,0,2,412.8
7250.029606,0,69,17,10,0,2,496.8
4307.422775,73345,107,7,62,0,1,513.6
5285.307579,22627,67,19,43,0,8,321.6
2810.464447,26790,71,4,41,0,1,340.8
7739.550403,64859,96,24,11,0,8,266.949266
2175.740021,0,61,31,15,0,1,479.097472
2652.695343,82655,66,8,93,0,1,316.8
5048.226244,29401,65,30,56,0,4,312.0
5515.41017,0,79,5,62,0,7,379.2
4858.429375,26480,63,13,17,0,3,378.695238
6042.618486,0,83,12,21,0,5,904.385726
3387.203337,73268,84,18,18,0,1,93.623377
10864.27491,95579,67,19,78,0,2,308.631159
8842.650024,42142,112,1,8,0,3,396.17554
4389.279424,26676,112,7,96,0,1,537.6
2646.573754,23170,71,21,67,0,1,340.8
4607.244307,17343,63,9,92,0,5,208.659743
2580.849899,46900,66,13,59,0,1,316.8
8646.504109,64125,108,3,44,0,3,369.818708
3096.511217,21604,79,14,28,0,1,379.2
3218.608644,68776,80,28,78,0,1,87.861666
8032.401911,27658,68,4,75,0,2,160.07526
13918.5348,64113,117,24,32,0,2,561.6
8966.309774,41829,76,11,41,0,2,416.365369
11981.98481,21514,62,0,59,0,2,257.248789
11660.57298,21506,151,11,42,0,4,826.658992
2886.451602,10312,78,10,63,0,1,486.278557
5398.098108,73775,67,14,51,0,3,321.6
7285.030983,44788,61,6,48,0,2,386.031248
2491.257604,25965,65,23,27,0,1,329.206567
2619.337376,78618,66,7,56,0,1,225.578841
4983.457132,60415,62,10,31,0,5,72.665253
2530.639412,25143,66,34,38,0,1,8.737111
3832.898507,97729,95,18,21,0,1,97.176153
4961.405917,55702,61,13,55,0,6,151.13336
3861.486269,93272,95,3,54,0,1,281.110788
8257.666512,23815,73,4,47,0,2,424.330166
4012.319346,47221,99,8,79,0,1,475.2
13355.48637,34495,113,27,29,0,2,389.673944
2364.43161,46264,62,17,75,0,1,199.37361
2489.337928,46051,63,16,34,0,1,302.4
4755.720009,23975,128,8,39,0,1,614.4
3020.424822,78561,74,7,50,0,1,355.2
6285.305195,0,90,4,63,0,7,432.0
2826.307641,65090,71,28,3,0,1,73.995096
4369.71794,88495,108,2,83,0,1,535.926948
2746.121383,96339,68,1,44,0,1,293.205349
4979.079933,0,71,17,57,0,5,340.8
9449.745947,0,63,11,20,0,2,117.744416
2574.020376,34990,65,23,73,0,1,42.689135
8789.88406,22849,109,5,75,0,4,523.2
2507.407815,32893,63,13,14,0,1,174.086385
2522.41457,0,73,24,15,0,1,350.4
6005.214792,26876,76,17,72,0,8,364.8
2345.084479,0,69,1,56,0,1,331.2
8783.165364,16994,112,25,12,0,8,806.4
4529.965388,64270,117,12,58,0,1,46.104534
6033.222351,0,83,4,3,0,3,597.6
5308.246978,0,145,29,70,0,1,358.765757
2674.730716,56342,69,12,89,0,1,331.2
4929.8075,0,70,25,21,0,6,837.438442
2471.528431,95697,61,16,55,0,1,114.273025
6005.214792,26876,76,17,72,0,8,364.8
14082.63918,0,102,17,91,0,2,734.4
6631.665538,32918,84,33,69,0,3,403.2
7432.299921,0,71,4,76,0,2,447.333545
8609.158215,79090,107,2,74,0,3,289.040734
10213.56338,39719,131,1,57,0,3,628.8
10049.28585,58194,84,26,23,0,2,450.996589
5678.046711,68671,70,30,49,0,6,8.076879
2691.380574,21959,71,0,69,0,1,340.8
2478.576723,65744,62,9,77,0,1,166.507217
9112.041503,25198,118,26,36,0,4,566.4
2772.441318,79663,69,14,39,0,1,263.957201
5103.35758,39452,131,6,54,0,1,398.190882
4784.960513,25813,61,16,97,0,8,205.332749
10541.10977,59965,131,7,54,0,7,905.030448
2179.425137,0,63,23,90,0,1,544.362598
7610.840476,98701,94,22,66,0,3,79.615631
8510.525936,0,121,5,94,0,8,871.2
16172.94049,64388,68,9,46,0,2,12.394834
2425.494812,66841,62,4,73,0,1,123.436634
3457.154249,0,91,13,89,0,1,245.673365
3394.720301,83431,84,13,33,0,1,403.2
3781.4548,57647,94,3,99,0,1,451.2
5841.528134,0,79,17,4,0,3,379.2
5479.854218,38210,69,25,41,0,3,383.043363
8319.123035,49734,69,3,41,0,2,154.748539
5181.620895,97131,64,5,80,0,6,307.2
4163.79336,11689,117,7,46,0,1,561.6
4853.100287,17120,125,14,95,0,1,717.285949
3280.457296,63297,82,1,33,0,1,251.756739
2684.581561,98121,67,22,49,0,1,383.655742
9036.657561,89382,112,2,61,0,3,573.990258
5352.18703,97742,132,6,52,0,1,199.590599
11880.96623,0,114,29,96,0,2,820.8
2557.094323,0,73,30,8,0,1,525.6
9840.082616,94590,81,26,31,0,2,388.8
4351.550504,74163,108,14,63,0,1,518.4
4825.258632,0,71,8,30,0,8,511.2
6947.838781,0,99,12,77,0,4,475.2
3344.809462,33243,85,13,19,0,1,24.555177
2357.503128,0,64,25,80,0,1,199.791024
4048.16129,92801,100,24,23,0,1,407.045238
2903.024168,36845,74,14,33,0,1,355.2
2467.620791,19352,65,16,0,0,1,724.463534
8634.355958,25073,79,3,84,0,2,379.2
2780.196856,20261,72,4,55,0,1,345.6
2514.59196,43860,65,15,58,0,1,156.124914
7706.036295,48019,64,15,94,0,2,137.665031
2397.036098,22283,65,16,93,0,1,572.072106
8834.322784,34133,111,0,72,0,7,226.9684
14435.67365,60880,119,25,89,0,2,109.906628
10899.30177,58518,136,17,9,0,3,323.637414
5284.041003,61542,67,33,83,0,6,321.6
4900.545112,22976,66,19,33,0,4,345.951322
8415.644389,0,62,8,98,0,2,446.4
6630.836094,0,66,20,53,0,2,315.950185
12036.62051,44428,104,17,61,0,2,499.2
3895.034766,52361,102,13,78,0,1,645.952371
3419.108695,40272,86,8,64,0,1,23.387192
7302.775082,30492,61,32,68,0,2,171.38289
2486.064902,36635,63,20,28,0,1,302.4
5224.328801,83389,65,5,57,0,3,209.25613
7539.600588,0,74,23,64,0,2,532.8
8157.933629,86811,102,19,22,0,5,489.6
13156.74895,72517,82,33,27,0,2,371.458196
8649.175023,43383,109,7,60,0,8,757.593913
4293.009593,0,61,18,15,0,8,292.8
4529.062612,65134,112,28,48,0,1,529.147483
13160.3389,94125,109,33,21,0,2,341.680131
13235.54436,39778,112,23,49,0,2,806.4
3744.577726,0,101,3,32,0,1,727.2
2644.684556,54000,66,15,45,0,1,373.881547
5073.282126,57709,125,10,26,0,1,600.0
4272.585137,81132,107,19,52,0,1,419.105559
11003.01645,22926,93,1,99,0,2,479.934846
8875.965501,69205,110,20,56,0,6,372.362565
11077.68591,78011,138,14,42,0,3,619.698644
2435.689035,32931,62,16,45,0,1,297.6
8743.852187,99517,109,2,93,0,3,239.905208
2499.498786,28082,64,9,63,0,1,578.499499
8528.288669,91099,107,14,37,0,3,406.430632
3591.996064,28013,91,16,13,0,1,655.2
8539.826923,55478,71,7,1,0,2,339.399593
6990.917824,22568,88,31,63,0,6,422.4
3979.388247,0,112,11,3,0,1,806.4
2321.052528,0,66,0,10,0,1,508.703134
5087.020469,0,72,12,70,0,3,345.6
4362.931238,58842,110,6,74,0,1,528.0
7457.468107,0,69,15,73,0,2,678.209827
7027.759594,0,102,11,90,0,5,489.6
2831.683664,70037,70,6,61,0,1,409.985435
4217.857932,0,62,19,75,0,3,446.4
8365.677648,26630,118,19,27,0,8,581.077056
2726.392968,48039,68,4,37,0,1,11.451889
3420.452207,0,92,2,38,0,1,441.6
4358.553534,0,118,18,91,0,1,101.826804
7255.953792,88891,89,17,56,0,3,50.528355
5281.833471,39658,66,32,53,0,7,316.8
8385.252347,0,116,0,35,0,7,556.8
4633.101259,0,70,0,86,0,3,336.0
2480.392738,0,65,1,60,0,1,328.314222
3618.686938,50755,91,21,25,0,1,436.8
2480.045899,93383,62,31,64,0,1,244.212286
4893.291507,0,73,11,56,0,5,680.047456
2616.613903,72302,66,6,27,0,1,316.8
7507.455372,60920,64,10,61,0,2,231.201886
7324.928202,0,105,4,98,0,6,504.0
5333.038137,55674,66,10,95,0,3,81.710575
2829.863912,25317,71,15,97,0,1,50.422181
3483.630439,42983,86,28,18,0,1,412.8
6978.719808,53808,88,26,91,0,7,189.835063
2912.248444,93403,73,18,32,0,1,295.224598
5009.808888,0,68,21,69,0,7,326.4
5217.513287,39854,66,6,4,0,7,261.930545
2864.544017,91368,71,13,95,0,1,395.328407
8403.910248,0,115,11,63,0,8,552.0
9472.973811,0,86,30,32,0,2,412.8
10484.91535,61108,89,22,93,0,2,49.451117
4387.31087,48015,110,24,57,0,1,528.0
5418.152088,57587,68,4,83,0,7,257.090387
5246.057249,70301,67,7,43,0,7,328.942798
9540.923395,53351,119,4,7,0,6,571.2
4756.12617,56146,119,0,91,0,1,401.785805
2447.053134,84658,62,21,93,0,1,44.780402
2491.257604,25965,65,23,27,0,1,329.206567
7308.433864,31115,92,21,20,0,3,441.6
5228.92013,92472,65,0,3,0,3,240.221415
4330.38602,60475,107,9,18,0,1,513.6
6292.735356,26577,79,9,40,0,7,73.719521
4917.889638,0,71,27,81,0,5,511.2
5165.810048,43461,64,24,47,0,6,307.2
6291.589959,0,94,2,61,0,6,676.8
4582.67415,69085,113,10,14,0,1,472.271907
6062.441614,0,84,1,94,0,5,604.8
3417.204953,42526,86,12,71,0,1,287.5426
5830.561364,0,77,11,36,0,6,783.431945
3849.596697,0,106,10,32,0,1,763.2
15265.81488,58361,95,17,16,0,2,43.599861
5317.807221,74092,67,17,72,0,3,321.6
2374.80917,0,64,2,52,0,1,380.822087
5639.941974,73168,70,21,50,0,3,425.800112
3362.414442,22853,87,16,89,0,1,316.35678
4512.204391,0,125,6,44,0,1,900.0
7264.803903,12075,94,16,23,0,5,451.2
8658.863813,62464,109,23,45,0,4,400.181882
5498.940679,22520,73,17,64,0,3,350.4
5599.382893,35012,72,0,50,0,6,345.6
15228.19865,95140,126,6,52,0,2,45.049185
3644.833554,82477,90,1,69,0,1,432.0
8742.05776,71592,72,15,18,0,2,141.725051
2551.226692,79751,63,15,67,0,1,392.235698
5811.918112,83318,72,21,58,0,3,345.6
4064.670639,26161,109,8,70,0,1,594.444586
2841.443088,30473,72,20,35,0,1,450.080101
6832.133872,50472,87,6,67,0,3,281.163705
5201.971427,94186,64,20,50,0,3,135.340489
5484.588155,47611,69,17,65,0,4,593.654484
7672.681366,0,103,17,56,0,4,518.720216
8272.485353,91245,69,16,50,0,2,19.251693
3330.672761,45944,83,20,4,0,1,182.948495
2452.738575,52785,61,2,90,0,1,45.721456
7920.28288,59648,66,20,72,0,2,316.8
3861.486269,93272,95,3,54,0,1,281.110788
5764.784159,22134,72,13,81,0,3,445.879224
5375.842787,69050,67,17,38,0,3,334.892437
2882.350556,87798,71,18,73,0,1,204.448708
2213.187935,0,63,0,66,0,1,305.552429
9429.629367,43811,117,24,10,0,4,571.136574
6239.257541,0,91,25,63,0,3,655.2
7668.809595,92456,95,8,3,0,4,456.0
13770.97618,59207,116,23,21,0,2,556.8
13466.92071,11432,119,11,9,0,2,571.2
8858.352032,0,80,6,28,0,2,81.255741
9124.600015,99368,113,34,6,0,3,82.427785
15641.25856,32370,130,31,84,0,2,487.736171
2574.020376,34990,65,23,73,0,1,42.689135
5319.838729,25714,67,17,57,0,5,321.6
7496.006588,61091,95,17,64,0,8,409.868003
2605.570828,60252,65,10,8,0,1,182.436205
2707.20846,80985,67,0,52,0,1,124.933587
12128.4467,29431,103,29,35,0,2,237.896227
9080.28284,68073,114,16,63,0,8,547.2
6796.844769,17937,65,1,27,0,2,312.0
2867.312197,23376,78,19,18,0,1,374.4
2395.57,21986,63,1,9,0,1,333.696228
7094.167717,23032,89,30,22,0,7,427.2
4128.091334,32114,104,22,50,0,1,445.29049
4046.936065,13330,117,33,74,0,1,561.6
4869.282783,44934,61,9,60,0,4,357.926979
5561.291397,92678,70,0,67,0,3,34.689611
6098.462114,74257,76,16,91,0,3,214.586742
2859.52893,99981,71,2,22,0,1,204.872273
5994.424627,0,91,26,89,0,6,655.2
5635.249486,19591,74,8,79,0,4,95.925021
5067.208338,29095,127,2,80,0,1,664.280864
2263.284608,0,62,25,15,0,1,389.750793
14435.67365,60880,119,25,89,0,2,109.906628
4928.397077,61785,61,31,47,0,5,271.10697
12036.62051,44428,104,17,61,0,2,499.2
5565.693282,74720,70,15,99,0,3,200.812425
5146.80976,22594,67,22,41,0,3,321.6
2938.080327,40987,73,6,15,0,1,329.013275
14432.74644,24561,126,1,31,0,2,853.473552
2451.988783,65828,62,22,3,0,1,297.6
5600.010179,63621,70,8,48,0,5,444.620265
4016.132772,10074,107,33,42,0,1,108.995934
7343.353716,0,68,16,57,0,2,479.028818
4804.514274,23604,64,4,86,0,8,460.8
2735.538859,99205,68,7,21,0,1,323.246017
6940.972823,0,92,4,60,0,3,441.6
8432.815731,21052,111,12,55,0,5,453.578343
7556.507482,0,69,5,64,0,2,496.8
7787.431684,24664,69,12,15,0,2,496.8
4787.812897,45225,124,15,83,0,1,209.176923
9707.647552,30430,86,6,77,0,2,425.662574
2552.226197,35149,64,26,33,0,1,120.477298
5223.429265,16513,71,23,37,0,6,340.8
5010.44933,10892,66,16,9,0,3,316.8
5597.12496,37995,139,16,50,0,1,667.2
4457.936252,54704,113,6,75,0,1,468.176056
8200.78728,25381,71,22,62,0,2,340.8
2746.080105,0,74,5,75,0,1,355.2
10215.77915,18150,67,17,34,0,2,220.304649
2453.570794,29735,69,3,92,0,1,331.2
5872.958817,77156,73,30,39,0,7,445.817914
3118.927949,88782,78,6,38,0,1,357.757645
5568.656492,51489,139,14,10,0,1,236.739322
9029.71466,16972,125,17,89,0,5,600.0
9445.649461,93246,78,31,24,0,2,41.628869
9766.217126,75651,81,23,60,0,2,375.11129
7294.846132,0,67,13,91,0,2,321.6
5682.515346,36938,70,32,31,0,3,244.801119
6332.941818,50843,82,12,65,0,3,393.6
4916.577034,21907,62,6,47,0,3,2.96438
4798.240889,77846,119,8,45,0,1,342.471939
9247.464417,97030,76,14,24,0,2,416.637499
8275.900104,48197,106,10,61,0,6,508.8
14970.28509,85297,93,7,91,0,2,620.011594
9336.336922,70177,115,12,34,0,8,225.517666
